iso3,life,continent
AFG,58.52946588,Asia
AGO,57.07394875,Africa
ALB,75.55770059,Europe
ARE,80.73659279,Asia
ARG,75.85194237,South America
ARM,72.73278531,Asia
ATG,75.51285045,Other
AUS,81.75260531,Oceania
AUT,80.12103248,Europe
AZE,69.37470529,Asia
BDI,58.71584557,Africa
BEL,79.82665275,Europe
BEN,60.99409615,Africa
BFA,58.06655977,Africa
BGD,69.60483119,Asia
BGR,73.57651207,Europe
BHR,73.40666919,Other
BHS,72.80785073,North America
BIH,76.7825838,Europe
BLR,70.47736788,Europe
BLZ,73.6700987,North America
BOL,70.13714581,South America
BRA,73.8424263,South America
BRB,75.90513677,Other
BRN,76.87788068,Asia
BTN,71.27007127,Asia
BWA,56.8865344,Africa
CAF,48.86668457,Africa
CAN,80.88259979,North America
CHE,81.89043047,Europe
CHL,79.00490643,South America
CHN,74.38654953,Asia
CIV,57.18053039,Africa
CMR,56.2682285,Africa
COD,56.80885819,Africa
COG,60.08941536,Africa
COL,75.75932913,South America
COM,65.01480079,Other
CPV,73.98241137,Other
CRI,80.60955741,North America
CUB,78.01983317,North America
CYP,80.92281877,Asia
CZE,77.27519564,Europe
DEU,79.99437865,Europe
DJI,61.71487892,Africa
DNK,78.87762743,Europe
DOM,73.54510674,North America
DZA,75.06025654,Africa
ECU,74.93359345,South America
EGY,69.78931749,Africa
ERI,60.06524888,Africa
ESP,81.32919045,Europe
EST,75.04425699,Europe
ETH,62.16370614,Africa
FIN,79.70604252,Europe
FJI,67.25290005,Oceania
FRA,81.04063075,Other
FSM,64.68062183,Other
GAB,61.22876669,Africa
GBR,80.03183927,Europe
GEO,71.32156688,Asia
GHA,61.52802106,Africa
GIN,57.8555884,Africa
GMB,61.85818495,Africa
GNB,54.71780339,Africa
GNQ,59.83637977,Africa
GRC,80.02249419,Europe
GRD,70.93802753,Other
GTM,70.84468993,North America
GUY,66.08669636,South America
HND,70.99448917,North America
HRV,76.44559714,Europe
HTI,60.74938385,North America
HUN,74.22416063,Europe
IDN,69.0239077,Asia
IND,67.04997477,Asia
IRL,79.53106576,Europe
IRN,76.24197751,Asia
IRQ,70.61725364,Asia
ISL,81.49587558,Europe
ISR,81.12924437,Asia
ITA,81.5215304,Europe
JAM,72.19787809,North America
JOR,76.34651794,Asia
JPN,83.15818254,Asia
KAZ,68.51597079,Asia
KEN,60.49062126,Africa
KGZ,68.88847772,Asia
KHM,66.28526249,Asia
KIR,61.32259565,Other
KOR,80.36278413,Asia
KWT,79.20188159,Asia
LAO,63.79585544,Asia
LBN,77.79033646,Asia
LBR,60.0506239,Africa
LBY,74.13441802,Africa
LCA,75.83775931,Other
LKA,72.41934945,Asia
LSO,47.42048599,Africa
LTU,72.78267615,Europe
LUX,80.92194389,Europe
LVA,72.66145576,Europe
MAR,72.16145438,Africa
MDA,68.02716399,Europe
MDG,62.2488395,Africa
MDV,74.43155141,Other
MEX,75.14215277,North America
MKD,74.58841867,Europe
MLI,58.27710615,Africa
MLT,80.24911661,Other
MMR,63.9906783,Asia
MNE,75.38841226,Europe
MNG,66.92759176,Asia
MOZ,53.32648003,Africa
MRT,68.08446898,Africa
MUS,73.10056755,Other
MWI,55.72789905,Africa
MYS,74.01457452,Asia
NAM,59.50436576,Africa
NER,57.84177819,Africa
NGA,59.30198282,Africa
NIC,76.56414767,North America
NLD,80.54360994,Europe
NOR,80.74746239,Other
NPL,69.26898964,Asia
NZL,80.56243651,Oceania
OMN,73.06401823,Asia
PAK,63.92267166,Asia
PAN,77.16899668,North America
PER,78.11832326,South America
PHL,69.39723001,Asia
PNG,64.63295489,Oceania
POL,75.638685,Europe
PRI,78.42308292,North America
PRK,69.87200709,Asia
PRT,79.40582714,Europe
PRY,74.78626703,South America
PSE,69.43075818,Asia
QAT,72.77133296,Asia
ROU,73.44267621,Europe
RUS,68.55662333,Europe
RWA,62.96873523,Africa
SAU,73.90009021,Asia
SDN,66.44393468,Africa
SEN,65.11616175,Africa
SGP,81.58275269,Other
SLB,64.16468031,Oceania
SLE,54.19029086,Africa
SLV,74.00196009,North America
SOM,50.66979598,Africa
SRB,73.97356349,Europe
SSD,57.82228027,Africa
STP,68.39802803,Other
SUR,72.61759185,South America
SVK,75.21656698,Europe
SVN,79.05086528,Europe
SWE,81.1481904,Europe
SWZ,45.04734029,Africa
SYC,72.84593273,Other
SYR,73.73835464,Asia
TCD,55.19430969,Africa
TGO,58.50878639,Africa
THA,75.05244639,Asia
TJK,69.34531105,Asia
TKM,68.42683026,Asia
TLS,66.64368547,Asia
TON,70.18279546,Other
TTO,72.84103384,North America
TUN,76.07616117,Africa
TUR,76.34599074,Asia
TZA,61.03787589,Africa
UGA,59.05814244,Africa
UKR,69.49300841,Europe
URY,76.67128798,South America
USA,78.42393798,North America
UZB,66.2800996,Asia
VCT,73.56239685,Other
VEN,74.56885736,South America
VNM,72.41132963,Asia
VUT,65.89385815,Oceania
WSM,68.73125976,Other
YEM,67.58534902,Asia
ZAF,55.26976416,Africa
ZMB,56.61649649,Africa
ZWE,49.66000005,Africa
