iso3,life,continent
AFG,56.992143,Asia
AGO,54.27926946,Africa
ALB,74.22366059,Europe
ARE,80.09096187,Asia
ARG,75.5327089,South America
ARM,72.0117653,Asia
ATG,75.54507792,Other
AUS,81.04245453,Oceania
AUT,79.80520182,Europe
AZE,67.63797731,Asia
BDI,54.95514765,Africa
BEL,79.23388393,Europe
BEN,59.54016851,Africa
BFA,55.97968949,Africa
BGD,68.09324389,Asia
BGR,72.62332365,Europe
BHR,71.69627417,Other
BHS,72.66353382,North America
BIH,76.79616301,Europe
BLR,69.30529977,Europe
BLZ,72.62147619,North America
BOL,69.1623043,South America
BRA,73.33073271,South America
BRB,75.05596421,Other
BRN,76.58480393,Asia
BTN,69.95563044,Asia
BWA,54.88555112,Africa
CAF,46.69775624,Africa
CAN,80.37081942,North America
CHE,81.41480541,Europe
CHL,78.48262712,South America
CHN,73.28900157,Asia
CIV,54.91662177,Africa
CMR,54.52792524,Africa
COD,55.48457469,Africa
COG,57.53120192,Africa
COL,74.69666325,South America
COM,64.55149646,Other
CPV,73.4096215,Other
CRI,79.36411318,North America
CUB,78.02512407,North America
CYP,79.83910882,Asia
CZE,76.60775206,Europe
DEU,79.60448013,Europe
DJI,60.21901234,Africa
DNK,78.19096238,Europe
DOM,72.80245873,North America
DZA,74.34609406,Africa
ECU,73.97387898,South America
EGY,69.56785371,Africa
ERI,58.75833395,Africa
ESP,80.67223061,Europe
EST,73.02632317,Europe
ETH,58.32029564,Africa
FIN,79.23326293,Europe
FJI,67.08069927,Oceania
FRA,80.52598237,Other
FSM,64.28893329,Other
GAB,60.2987489,Africa
GBR,79.22561092,Europe
GEO,72.02382849,Asia
GHA,60.34619824,Africa
GIN,56.85533921,Africa
GMB,60.88522742,Africa
GNB,52.75265393,Africa
GNQ,57.74387549,Africa
GRC,79.74258324,Europe
GRD,70.91199156,Other
GTM,69.85634314,North America
GUY,65.30397068,South America
HND,70.7448816,North America
HRV,76.02870627,Europe
HTI,59.24644609,North America
HUN,73.37194198,Europe
IDN,68.40129097,Asia
IND,65.87842362,Asia
IRL,79.06563288,Europe
IRN,75.20305104,Asia
IRQ,67.66517621,Asia
ISL,81.03602001,Europe
ISR,79.95901874,Asia
ITA,81.06442613,Europe
JAM,74.44972953,North America
JOR,73.85308999,Asia
JPN,82.59216336,Asia
KAZ,65.42456634,Asia
KEN,57.46429328,Africa
KGZ,67.10547635,Asia
KHM,64.39387062,Asia
KIR,61.1004495,Other
KOR,78.96689178,Asia
KWT,78.57389835,Asia
LAO,61.98382706,Asia
LBN,76.79700172,Asia
LBR,58.56299111,Africa
LBY,74.61102298,Africa
LCA,74.71126509,Other
LKA,73.35813965,Asia
LSO,42.3928282,Africa
LTU,70.89301238,Europe
LUX,79.91412753,Europe
LVA,70.37307271,Europe
MAR,71.42901619,Africa
MDA,66.7168869,Europe
MDG,61.19063264,Africa
MDV,73.36205884,Other
MEX,75.33649525,North America
MKD,73.8246386,Europe
MLI,56.77509358,Africa
MLT,79.36712993,Other
MMR,62.15642058,Asia
MNE,74.28740727,Europe
MNG,65.78316962,Asia
MOZ,52.16412753,Africa
MRT,66.62015995,Africa
MUS,72.37604294,Other
MWI,50.92538724,Africa
MYS,74.30399222,Asia
NAM,54.69956495,Africa
NER,55.74288168,Africa
NGA,57.55220397,Africa
NIC,76.73424987,North America
NLD,79.71293798,Europe
NOR,80.28168328,Other
NPL,68.54567896,Asia
NZL,79.88697688,Oceania
OMN,73.46705832,Asia
PAK,63.07149815,Asia
PAN,76.72660117,North America
PER,78.10561579,South America
PHL,69.22944541,Asia
PNG,63.77212081,Oceania
POL,75.11534037,Europe
PRI,78.05684106,North America
PRK,69.70476861,Asia
PRT,78.74114417,Europe
PRY,74.82171264,South America
PSE,69.22549809,Asia
QAT,71.48490844,Asia
ROU,72.58593443,Europe
RUS,66.48842347,Europe
RWA,59.15292023,Africa
SAU,72.03628203,Asia
SDN,65.28684508,Africa
SEN,63.06775371,Africa
SGP,80.98074622,Other
SLB,63.79244472,Oceania
SLE,52.49110548,Africa
SLV,73.70492095,North America
SOM,49.82524247,Africa
SRB,73.38118952,Europe
SSD,56.35280945,Africa
STP,66.784757,Other
SUR,71.692617,South America
SVK,74.36445517,Europe
SVN,78.04014469,Europe
SWE,80.63113222,Europe
SWZ,42.74148839,Africa
SYC,72.35760551,Other
SYR,73.37955444,Asia
TCD,53.09314194,Africa
TGO,57.51444622,Africa
THA,73.40943067,Asia
TJK,68.48925177,Asia
TKM,65.67349206,Asia
TLS,65.99128891,Asia
TON,72.01750935,Other
TTO,72.20904818,North America
TUN,75.57522085,Africa
TUR,76.53841522,Asia
TZA,57.81812716,Africa
UGA,55.99216305,Africa
UKR,67.7845536,Europe
URY,76.33233577,South America
USA,77.68331379,North America
UZB,64.19601086,Asia
VCT,72.92616303,Other
VEN,74.69093059,South America
VNM,72.23737668,Asia
VUT,65.37131308,Oceania
WSM,70.43219518,Other
YEM,66.27840827,Asia
ZAF,52.10797353,Africa
ZMB,51.7626963,Africa
ZWE,46.40915188,Africa
